// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 27 benchmark(s) in total *****
// ***** Building 2 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:06 (6.33 sec)   *****
// Found 27 benchmarks:
//   Kyber_Benchmarking.KeyGen: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.Encaps: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.Decaps: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.KeyGen: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.Encaps: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.Decaps: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.KeyGen: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.Encaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.Decaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
//   Kyber_Benchmarking.KeyGen: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.Encaps: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.Decaps: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.KeyGen: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.Encaps: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.Decaps: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.KeyGen: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.Encaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.Decaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber512]
//   Kyber_Benchmarking.KeyGen: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.Encaps: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.Decaps: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.KeyGen: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.Encaps: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.Decaps: Job-BOEMXS(Runtime=.NET 8.0, InvocationCount=1, IterationCount=100, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.KeyGen: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.Encaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]
//   Kyber_Benchmarking.Decaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Höchstleistung)
// **************************
// Benchmark: Kyber_Benchmarking.KeyGen: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber1024]
// *** Execute ***
// Launch: 1 / 1

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.2
// Runtime=.NET 8.0.16 (8.0.1625.21506), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: Job-HRFCSV(Toolchain=InProcessNoEmitToolchain, InvocationCount=1, UnrollFactor=1)

WorkloadActual  27: 1 op, 215900.00 ns, 215.9000 us/op
WorkloadActual  28: 1 op, 206700.00 ns, 206.7000 us/op
WorkloadActual  29: 1 op, 215600.00 ns, 215.6000 us/op
WorkloadActual  30: 1 op, 227900.00 ns, 227.9000 us/op
WorkloadActual  31: 1 op, 337600.00 ns, 337.6000 us/op
WorkloadActual  32: 1 op, 272500.00 ns, 272.5000 us/op
WorkloadActual  33: 1 op, 296100.00 ns, 296.1000 us/op
WorkloadActual  34: 1 op, 259000.00 ns, 259.0000 us/op
WorkloadActual  35: 1 op, 316700.00 ns, 316.7000 us/op
WorkloadActual  36: 1 op, 240400.00 ns, 240.4000 us/op
WorkloadActual  37: 1 op, 219100.00 ns, 219.1000 us/op
WorkloadActual  38: 1 op, 251500.00 ns, 251.5000 us/op
WorkloadActual  39: 1 op, 204800.00 ns, 204.8000 us/op
WorkloadActual  40: 1 op, 219100.00 ns, 219.1000 us/op
WorkloadActual  41: 1 op, 260100.00 ns, 260.1000 us/op
WorkloadActual  42: 1 op, 232400.00 ns, 232.4000 us/op
WorkloadActual  43: 1 op, 212700.00 ns, 212.7000 us/op
WorkloadActual  44: 1 op, 259300.00 ns, 259.3000 us/op
WorkloadActual  45: 1 op, 239500.00 ns, 239.5000 us/op
WorkloadActual  46: 1 op, 230600.00 ns, 230.6000 us/op
WorkloadActual  47: 1 op, 219900.00 ns, 219.9000 us/op
WorkloadActual  48: 1 op, 221400.00 ns, 221.4000 us/op
WorkloadActual  49: 1 op, 226600.00 ns, 226.6000 us/op
WorkloadActual  50: 1 op, 236400.00 ns, 236.4000 us/op
WorkloadActual  51: 1 op, 363700.00 ns, 363.7000 us/op
WorkloadActual  52: 1 op, 270700.00 ns, 270.7000 us/op
WorkloadActual  53: 1 op, 255500.00 ns, 255.5000 us/op
WorkloadActual  54: 1 op, 212700.00 ns, 212.7000 us/op
WorkloadActual  55: 1 op, 260200.00 ns, 260.2000 us/op
WorkloadActual  56: 1 op, 223300.00 ns, 223.3000 us/op
WorkloadActual  57: 1 op, 342000.00 ns, 342.0000 us/op
WorkloadActual  58: 1 op, 221900.00 ns, 221.9000 us/op
WorkloadActual  59: 1 op, 208100.00 ns, 208.1000 us/op
WorkloadActual  60: 1 op, 233900.00 ns, 233.9000 us/op
WorkloadActual  61: 1 op, 212200.00 ns, 212.2000 us/op
WorkloadActual  62: 1 op, 414500.00 ns, 414.5000 us/op
WorkloadActual  63: 1 op, 261800.00 ns, 261.8000 us/op
WorkloadActual  64: 1 op, 330800.00 ns, 330.8000 us/op
WorkloadActual  65: 1 op, 222900.00 ns, 222.9000 us/op
WorkloadActual  66: 1 op, 203700.00 ns, 203.7000 us/op
WorkloadActual  67: 1 op, 205900.00 ns, 205.9000 us/op
WorkloadActual  68: 1 op, 210700.00 ns, 210.7000 us/op
WorkloadActual  69: 1 op, 222900.00 ns, 222.9000 us/op
WorkloadActual  70: 1 op, 247200.00 ns, 247.2000 us/op
WorkloadActual  71: 1 op, 491200.00 ns, 491.2000 us/op
WorkloadActual  72: 1 op, 212600.00 ns, 212.6000 us/op
WorkloadActual  73: 1 op, 208300.00 ns, 208.3000 us/op
WorkloadActual  74: 1 op, 215800.00 ns, 215.8000 us/op
WorkloadActual  75: 1 op, 243000.00 ns, 243.0000 us/op
WorkloadActual  76: 1 op, 212600.00 ns, 212.6000 us/op
WorkloadActual  77: 1 op, 241500.00 ns, 241.5000 us/op
WorkloadActual  78: 1 op, 218600.00 ns, 218.6000 us/op
WorkloadActual  79: 1 op, 248300.00 ns, 248.3000 us/op
WorkloadActual  80: 1 op, 212100.00 ns, 212.1000 us/op
WorkloadActual  81: 1 op, 220900.00 ns, 220.9000 us/op
WorkloadActual  82: 1 op, 242100.00 ns, 242.1000 us/op
WorkloadActual  83: 1 op, 243700.00 ns, 243.7000 us/op
WorkloadActual  84: 1 op, 238800.00 ns, 238.8000 us/op
WorkloadActual  85: 1 op, 260400.00 ns, 260.4000 us/op
WorkloadActual  86: 1 op, 236600.00 ns, 236.6000 us/op
WorkloadActual  87: 1 op, 209600.00 ns, 209.6000 us/op
WorkloadActual  88: 1 op, 276100.00 ns, 276.1000 us/op
WorkloadActual  89: 1 op, 226500.00 ns, 226.5000 us/op
WorkloadActual  90: 1 op, 222700.00 ns, 222.7000 us/op
WorkloadActual  91: 1 op, 243500.00 ns, 243.5000 us/op
WorkloadActual  92: 1 op, 225500.00 ns, 225.5000 us/op
WorkloadActual  93: 1 op, 539000.00 ns, 539.0000 us/op
WorkloadActual  94: 1 op, 344100.00 ns, 344.1000 us/op
WorkloadActual  95: 1 op, 205300.00 ns, 205.3000 us/op
WorkloadActual  96: 1 op, 205900.00 ns, 205.9000 us/op
WorkloadActual  97: 1 op, 257400.00 ns, 257.4000 us/op
WorkloadActual  98: 1 op, 204800.00 ns, 204.8000 us/op
WorkloadActual  99: 1 op, 289500.00 ns, 289.5000 us/op
WorkloadActual  100: 1 op, 236300.00 ns, 236.3000 us/op

// AfterActualRun
WorkloadResult   1: 1 op, 241300.00 ns, 241.3000 us/op
WorkloadResult   2: 1 op, 205700.00 ns, 205.7000 us/op
WorkloadResult   3: 1 op, 210500.00 ns, 210.5000 us/op
WorkloadResult   4: 1 op, 214800.00 ns, 214.8000 us/op
WorkloadResult   5: 1 op, 244000.00 ns, 244.0000 us/op
WorkloadResult   6: 1 op, 240900.00 ns, 240.9000 us/op
WorkloadResult   7: 1 op, 211500.00 ns, 211.5000 us/op
WorkloadResult   8: 1 op, 343300.00 ns, 343.3000 us/op
WorkloadResult   9: 1 op, 304200.00 ns, 304.2000 us/op
WorkloadResult  10: 1 op, 270000.00 ns, 270.0000 us/op
WorkloadResult  11: 1 op, 226800.00 ns, 226.8000 us/op
WorkloadResult  12: 1 op, 270800.00 ns, 270.8000 us/op
WorkloadResult  13: 1 op, 241100.00 ns, 241.1000 us/op
WorkloadResult  14: 1 op, 312500.00 ns, 312.5000 us/op
WorkloadResult  15: 1 op, 221400.00 ns, 221.4000 us/op
WorkloadResult  16: 1 op, 283700.00 ns, 283.7000 us/op
WorkloadResult  17: 1 op, 303100.00 ns, 303.1000 us/op
WorkloadResult  18: 1 op, 341700.00 ns, 341.7000 us/op
WorkloadResult  19: 1 op, 227300.00 ns, 227.3000 us/op
WorkloadResult  20: 1 op, 214700.00 ns, 214.7000 us/op
WorkloadResult  21: 1 op, 216300.00 ns, 216.3000 us/op
WorkloadResult  22: 1 op, 235100.00 ns, 235.1000 us/op
WorkloadResult  23: 1 op, 266800.00 ns, 266.8000 us/op
WorkloadResult  24: 1 op, 215700.00 ns, 215.7000 us/op
WorkloadResult  25: 1 op, 206500.00 ns, 206.5000 us/op
WorkloadResult  26: 1 op, 215400.00 ns, 215.4000 us/op
WorkloadResult  27: 1 op, 227700.00 ns, 227.7000 us/op
WorkloadResult  28: 1 op, 337400.00 ns, 337.4000 us/op
WorkloadResult  29: 1 op, 272300.00 ns, 272.3000 us/op
WorkloadResult  30: 1 op, 295900.00 ns, 295.9000 us/op
WorkloadResult  31: 1 op, 258800.00 ns, 258.8000 us/op
WorkloadResult  32: 1 op, 316500.00 ns, 316.5000 us/op
WorkloadResult  33: 1 op, 240200.00 ns, 240.2000 us/op
WorkloadResult  34: 1 op, 218900.00 ns, 218.9000 us/op
WorkloadResult  35: 1 op, 251300.00 ns, 251.3000 us/op
WorkloadResult  36: 1 op, 204600.00 ns, 204.6000 us/op
WorkloadResult  37: 1 op, 218900.00 ns, 218.9000 us/op
WorkloadResult  38: 1 op, 259900.00 ns, 259.9000 us/op
WorkloadResult  39: 1 op, 232200.00 ns, 232.2000 us/op
WorkloadResult  40: 1 op, 212500.00 ns, 212.5000 us/op
WorkloadResult  41: 1 op, 259100.00 ns, 259.1000 us/op
WorkloadResult  42: 1 op, 239300.00 ns, 239.3000 us/op
WorkloadResult  43: 1 op, 230400.00 ns, 230.4000 us/op
WorkloadResult  44: 1 op, 219700.00 ns, 219.7000 us/op
WorkloadResult  45: 1 op, 221200.00 ns, 221.2000 us/op
WorkloadResult  46: 1 op, 226400.00 ns, 226.4000 us/op
WorkloadResult  47: 1 op, 236200.00 ns, 236.2000 us/op
WorkloadResult  48: 1 op, 270500.00 ns, 270.5000 us/op
WorkloadResult  49: 1 op, 255300.00 ns, 255.3000 us/op
WorkloadResult  50: 1 op, 212500.00 ns, 212.5000 us/op
WorkloadResult  51: 1 op, 260000.00 ns, 260.0000 us/op
WorkloadResult  52: 1 op, 223100.00 ns, 223.1000 us/op
WorkloadResult  53: 1 op, 341800.00 ns, 341.8000 us/op
WorkloadResult  54: 1 op, 221700.00 ns, 221.7000 us/op
WorkloadResult  55: 1 op, 207900.00 ns, 207.9000 us/op
WorkloadResult  56: 1 op, 233700.00 ns, 233.7000 us/op
WorkloadResult  57: 1 op, 212000.00 ns, 212.0000 us/op
WorkloadResult  58: 1 op, 261600.00 ns, 261.6000 us/op
WorkloadResult  59: 1 op, 330600.00 ns, 330.6000 us/op
WorkloadResult  60: 1 op, 222700.00 ns, 222.7000 us/op
WorkloadResult  61: 1 op, 203500.00 ns, 203.5000 us/op
WorkloadResult  62: 1 op, 205700.00 ns, 205.7000 us/op
WorkloadResult  63: 1 op, 210500.00 ns, 210.5000 us/op
WorkloadResult  64: 1 op, 222700.00 ns, 222.7000 us/op
WorkloadResult  65: 1 op, 247000.00 ns, 247.0000 us/op
WorkloadResult  66: 1 op, 212400.00 ns, 212.4000 us/op
WorkloadResult  67: 1 op, 208100.00 ns, 208.1000 us/op
WorkloadResult  68: 1 op, 215600.00 ns, 215.6000 us/op
WorkloadResult  69: 1 op, 242800.00 ns, 242.8000 us/op
WorkloadResult  70: 1 op, 212400.00 ns, 212.4000 us/op
WorkloadResult  71: 1 op, 241300.00 ns, 241.3000 us/op
WorkloadResult  72: 1 op, 218400.00 ns, 218.4000 us/op
WorkloadResult  73: 1 op, 248100.00 ns, 248.1000 us/op
WorkloadResult  74: 1 op, 211900.00 ns, 211.9000 us/op
WorkloadResult  75: 1 op, 220700.00 ns, 220.7000 us/op
WorkloadResult  76: 1 op, 241900.00 ns, 241.9000 us/op
WorkloadResult  77: 1 op, 243500.00 ns, 243.5000 us/op
WorkloadResult  78: 1 op, 238600.00 ns, 238.6000 us/op
WorkloadResult  79: 1 op, 260200.00 ns, 260.2000 us/op
WorkloadResult  80: 1 op, 236400.00 ns, 236.4000 us/op
WorkloadResult  81: 1 op, 209400.00 ns, 209.4000 us/op
WorkloadResult  82: 1 op, 275900.00 ns, 275.9000 us/op
WorkloadResult  83: 1 op, 226300.00 ns, 226.3000 us/op
WorkloadResult  84: 1 op, 222500.00 ns, 222.5000 us/op
WorkloadResult  85: 1 op, 243300.00 ns, 243.3000 us/op
WorkloadResult  86: 1 op, 225300.00 ns, 225.3000 us/op
WorkloadResult  87: 1 op, 343900.00 ns, 343.9000 us/op
WorkloadResult  88: 1 op, 205100.00 ns, 205.1000 us/op
WorkloadResult  89: 1 op, 205700.00 ns, 205.7000 us/op
WorkloadResult  90: 1 op, 257200.00 ns, 257.2000 us/op
WorkloadResult  91: 1 op, 204600.00 ns, 204.6000 us/op
WorkloadResult  92: 1 op, 289300.00 ns, 289.3000 us/op
WorkloadResult  93: 1 op, 236100.00 ns, 236.1000 us/op
// GC:  0 0 0 1168 1
// Threading:  0 0 1

// AfterAll
// Benchmark Process 20320 has exited with code 0.

Mean = 243.056 μs, StdErr = 3.806 μs (1.57%), N = 93, StdDev = 36.699 μs
Min = 203.500 μs, Q1 = 215.600 μs, Median = 233.700 μs, Q3 = 259.100 μs, Max = 343.900 μs
IQR = 43.500 μs, LowerFence = 150.350 μs, UpperFence = 324.350 μs
ConfidenceInterval = [230.119 μs; 255.993 μs] (CI 99.9%), Margin = 12.937 μs (5.32% of Mean)
Skewness = 1.31, Kurtosis = 3.96, MValue = 2.47

// ** Remained 1 (3,7 %) benchmark(s) to run. Estimated finish 2025-07-05 0:09 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Höchstleistung)
// **************************
// Benchmark: Kyber_Benchmarking.Decaps: DefaultJob(InvocationCount=1, UnrollFactor=1) [AlgorithmName=Kyber768]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet Liboqs_implementation-Job-BOEMXS-2.dll --anonymousPipes 2652 1452 --benchmarkName "Liboqs_implementation.Kyber_Benchmarking.Decapsulation(AlgorithmName: \"Kyber768\")" --job DefaultJob --benchmarkId 17 in C:\Users\olesc\Desktop\liboqs\liboqs-Kyber-.NET-integration-and-benchmarking\Liboqs_implementation\bin\Release\net8.0\Liboqs_implementation-Job-BOEMXS-2\bin\Release\net8.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.15.2
// Runtime=.NET 8.0.16 (8.0.1625.21506), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob(InvocationCount=1, UnrollFactor=1)

TEST
OverheadJitting  1: 1 op, 255500.00 ns, 255.5000 us/op
WorkloadJitting  1: 1 op, 736500.00 ns, 736.5000 us/op

OverheadWarmup   1: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   2: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   3: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   4: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   5: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   6: 1 op, 100.00 ns, 100.0000 ns/op

OverheadActual   1: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual   2: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual   3: 1 op, 0.00 ns, 0.0000 ns/op
OverheadActual   4: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual   5: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual   6: 1 op, 0.00 ns, 0.0000 ns/op
OverheadActual   7: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual   8: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual   9: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  10: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  11: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  12: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  13: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  14: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  15: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  16: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  17: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  18: 1 op, 200.00 ns, 200.0000 ns/op
OverheadActual  19: 1 op, 100.00 ns, 100.0000 ns/op
OverheadActual  20: 1 op, 200.00 ns, 200.0000 ns/op

OverheadWarmup   1: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   2: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   3: 1 op, 100.00 ns, 100.0000 ns/op
OverheadWarmup   4: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   5: 1 op, 200.00 ns, 200.0000 ns/op
OverheadWarmup   6: 1 op, 200.00 ns, 200.0000 ns/op

// BeforeActualRun
WorkloadActual   1: 1 op, 124200.00 ns, 124.2000 us/op
WorkloadActual   2: 1 op, 110200.00 ns, 110.2000 us/op
WorkloadActual   3: 1 op, 109400.00 ns, 109.4000 us/op
WorkloadActual   4: 1 op, 110100.00 ns, 110.1000 us/op
WorkloadActual   5: 1 op, 109500.00 ns, 109.5000 us/op
WorkloadActual   6: 1 op, 109700.00 ns, 109.7000 us/op
WorkloadActual   7: 1 op, 113500.00 ns, 113.5000 us/op
WorkloadActual   8: 1 op, 108900.00 ns, 108.9000 us/op
WorkloadActual   9: 1 op, 128400.00 ns, 128.4000 us/op
WorkloadActual  10: 1 op, 117500.00 ns, 117.5000 us/op
WorkloadActual  11: 1 op, 117600.00 ns, 117.6000 us/op
WorkloadActual  12: 1 op, 148200.00 ns, 148.2000 us/op
WorkloadActual  13: 1 op, 112600.00 ns, 112.6000 us/op
WorkloadActual  14: 1 op, 176600.00 ns, 176.6000 us/op
WorkloadActual  15: 1 op, 110300.00 ns, 110.3000 us/op
WorkloadActual  16: 1 op, 132500.00 ns, 132.5000 us/op
WorkloadActual  17: 1 op, 111100.00 ns, 111.1000 us/op
WorkloadActual  18: 1 op, 110800.00 ns, 110.8000 us/op
WorkloadActual  19: 1 op, 108900.00 ns, 108.9000 us/op
WorkloadActual  20: 1 op, 191100.00 ns, 191.1000 us/op
WorkloadActual  21: 1 op, 115600.00 ns, 115.6000 us/op
WorkloadActual  22: 1 op, 134400.00 ns, 134.4000 us/op
WorkloadActual  23: 1 op, 109300.00 ns, 109.3000 us/op
WorkloadActual  24: 1 op, 108700.00 ns, 108.7000 us/op
WorkloadActual  25: 1 op, 129500.00 ns, 129.5000 us/op
WorkloadActual  26: 1 op, 123300.00 ns, 123.3000 us/op
WorkloadActual  27: 1 op, 109500.00 ns, 109.5000 us/op
WorkloadActual  28: 1 op, 128100.00 ns, 128.1000 us/op
WorkloadActual  29: 1 op, 110000.00 ns, 110.0000 us/op
WorkloadActual  30: 1 op, 109400.00 ns, 109.4000 us/op
WorkloadActual  31: 1 op, 109200.00 ns, 109.2000 us/op
WorkloadActual  32: 1 op, 110100.00 ns, 110.1000 us/op
WorkloadActual  33: 1 op, 145300.00 ns, 145.3000 us/op
WorkloadActual  34: 1 op, 110400.00 ns, 110.4000 us/op
WorkloadActual  35: 1 op, 108900.00 ns, 108.9000 us/op
WorkloadActual  36: 1 op, 133700.00 ns, 133.7000 us/op
WorkloadActual  37: 1 op, 109400.00 ns, 109.4000 us/op
WorkloadActual  38: 1 op, 108700.00 ns, 108.7000 us/op
WorkloadActual  39: 1 op, 110200.00 ns, 110.2000 us/op
WorkloadActual  40: 1 op, 113900.00 ns, 113.9000 us/op
WorkloadActual  41: 1 op, 108600.00 ns, 108.6000 us/op
WorkloadActual  42: 1 op, 115200.00 ns, 115.2000 us/op
WorkloadActual  43: 1 op, 118200.00 ns, 118.2000 us/op
WorkloadActual  44: 1 op, 111900.00 ns, 111.9000 us/op
WorkloadActual  45: 1 op, 141300.00 ns, 141.3000 us/op
WorkloadActual  46: 1 op, 110300.00 ns, 110.3000 us/op
WorkloadActual  47: 1 op, 112000.00 ns, 112.0000 us/op
WorkloadActual  48: 1 op, 111700.00 ns, 111.7000 us/op
WorkloadActual  49: 1 op, 109100.00 ns, 109.1000 us/op
WorkloadActual  50: 1 op, 113100.00 ns, 113.1000 us/op
WorkloadActual  51: 1 op, 145800.00 ns, 145.8000 us/op
WorkloadActual  52: 1 op, 121100.00 ns, 121.1000 us/op
WorkloadActual  53: 1 op, 112400.00 ns, 112.4000 us/op
WorkloadActual  54: 1 op, 109500.00 ns, 109.5000 us/op
WorkloadActual  55: 1 op, 117500.00 ns, 117.5000 us/op
WorkloadActual  56: 1 op, 143400.00 ns, 143.4000 us/op
WorkloadActual  57: 1 op, 109900.00 ns, 109.9000 us/op
WorkloadActual  58: 1 op, 115300.00 ns, 115.3000 us/op
WorkloadActual  59: 1 op, 124400.00 ns, 124.4000 us/op
WorkloadActual  60: 1 op, 110800.00 ns, 110.8000 us/op
WorkloadActual  61: 1 op, 171400.00 ns, 171.4000 us/op
WorkloadActual  62: 1 op, 112700.00 ns, 112.7000 us/op
WorkloadActual  63: 1 op, 111600.00 ns, 111.6000 us/op
WorkloadActual  64: 1 op, 112600.00 ns, 112.6000 us/op
WorkloadActual  65: 1 op, 113500.00 ns, 113.5000 us/op
WorkloadActual  66: 1 op, 109300.00 ns, 109.3000 us/op
WorkloadActual  67: 1 op, 249700.00 ns, 249.7000 us/op
WorkloadActual  68: 1 op, 117900.00 ns, 117.9000 us/op
WorkloadActual  69: 1 op, 171300.00 ns, 171.3000 us/op
WorkloadActual  70: 1 op, 126400.00 ns, 126.4000 us/op
WorkloadActual  71: 1 op, 111600.00 ns, 111.6000 us/op
WorkloadActual  72: 1 op, 117400.00 ns, 117.4000 us/op
WorkloadActual  73: 1 op, 112200.00 ns, 112.2000 us/op
WorkloadActual  74: 1 op, 280500.00 ns, 280.5000 us/op
WorkloadActual  75: 1 op, 160700.00 ns, 160.7000 us/op
WorkloadActual  76: 1 op, 138200.00 ns, 138.2000 us/op
WorkloadActual  77: 1 op, 111100.00 ns, 111.1000 us/op
WorkloadActual  78: 1 op, 114300.00 ns, 114.3000 us/op
WorkloadActual  79: 1 op, 110500.00 ns, 110.5000 us/op
WorkloadActual  80: 1 op, 115800.00 ns, 115.8000 us/op
WorkloadActual  81: 1 op, 112000.00 ns, 112.0000 us/op
WorkloadActual  82: 1 op, 111200.00 ns, 111.2000 us/op
WorkloadActual  83: 1 op, 114300.00 ns, 114.3000 us/op
WorkloadActual  84: 1 op, 224300.00 ns, 224.3000 us/op
WorkloadActual  85: 1 op, 127200.00 ns, 127.2000 us/op
WorkloadActual  86: 1 op, 113500.00 ns, 113.5000 us/op
WorkloadActual  87: 1 op, 195800.00 ns, 195.8000 us/op
WorkloadActual  88: 1 op, 113300.00 ns, 113.3000 us/op
WorkloadActual  89: 1 op, 113400.00 ns, 113.4000 us/op
WorkloadActual  90: 1 op, 119600.00 ns, 119.6000 us/op
WorkloadActual  91: 1 op, 159600.00 ns, 159.6000 us/op
WorkloadActual  92: 1 op, 112800.00 ns, 112.8000 us/op
WorkloadActual  93: 1 op, 110300.00 ns, 110.3000 us/op
WorkloadActual  94: 1 op, 109800.00 ns, 109.8000 us/op
WorkloadActual  95: 1 op, 148500.00 ns, 148.5000 us/op
WorkloadActual  96: 1 op, 111100.00 ns, 111.1000 us/op
WorkloadActual  97: 1 op, 123600.00 ns, 123.6000 us/op
WorkloadActual  98: 1 op, 111500.00 ns, 111.5000 us/op
WorkloadActual  99: 1 op, 112900.00 ns, 112.9000 us/op
WorkloadActual  100: 1 op, 111200.00 ns, 111.2000 us/op

// AfterActualRun
WorkloadResult   1: 1 op, 124100.00 ns, 124.1000 us/op
WorkloadResult   2: 1 op, 110100.00 ns, 110.1000 us/op
WorkloadResult   3: 1 op, 109300.00 ns, 109.3000 us/op
WorkloadResult   4: 1 op, 110000.00 ns, 110.0000 us/op
WorkloadResult   5: 1 op, 109400.00 ns, 109.4000 us/op
WorkloadResult   6: 1 op, 109600.00 ns, 109.6000 us/op
WorkloadResult   7: 1 op, 113400.00 ns, 113.4000 us/op
